"prop_dead_quintile1","prop_dead_quintile2","prop_dead_quintile3","prop_dead_quintile4","prop_dead_quintile5","pop_quintile1","pop_quintile2","pop_quintile3","pop_quintile4","pop_quintile5","num_dead_quintile1","num_dead_quintile2","num_dead_quintile3","num_dead_quintile4","num_dead_quintile5","scenario","iteration"
0.0067794827109875,0.00729109724421062,0.00528661398440423,0.00461001602312903,0.00442322076020339,14898.9925376797,14891.4251709736,14921.1178099231,14931.1670805148,14933.9438694449,101.007462320331,108.574829026454,78.8821900768828,68.8329194851899,66.0561305550411,"vaccination highest quintile","2"
0.0025700224282606,0.00271953714398037,0.0019116136606485,0.00153459669357229,0.0013286422262323,14961.5484848325,14959.3175801921,14971.3805045088,14977.0163202753,14980.0968108241,38.4515151675278,40.682419807931,28.6194954911857,22.9836797246728,19.9031891759087,"full coverage","2"
0.00756156537163649,0.00755680244266919,0.00755360347762494,0.00755061778931287,0.00753945710803982,74437.1387095701,74437.4905892888,74437.7269270174,74437.9475093361,74438.7720707972,562.861290429988,562.509410711302,562.273072982415,562.052490663931,561.227929202927,"homogeneous-base case","2"
0.00913228151707921,0.00830359366758453,0.00774777445349522,0.00722956139234609,0.000753883720081602,14864.2554348274,14876.4718227764,14884.6768807151,14892.3349502021,14988.7002628866,135.744565172618,123.528177223606,115.323119284935,107.665049797868,11.299737113373,"only top quintile","2"
0.0187354461120168,0.0132559040810283,0.00728104520769542,0.00693887885016992,0.00413972334011361,14724.1367297537,14803.7627410661,14891.5737781079,14896.6340609756,14938.1601497696,275.863270246268,196.237258933873,108.426221892135,103.365939024424,61.8398502303563,"base case","3"
0.0154452320062503,0.0120316076946947,0.00708634399851197,0.00725977205570938,0.00599790205945278,14771.8454203226,14821.6714635706,14894.4527839037,14891.8882855677,14910.5678742395,228.154579677348,178.328536429334,105.547216096336,108.11171443231,89.4321257605115,"mean vaccination coverage","3"
0.0132094134930675,0.00829043047237861,0.00408277731212146,0.00341702691312752,0.000528258733526129,14804.4420040346,14876.6660345795,14939.0073596863,14948.9191409732,14992.0803026464,195.557995965429,123.333965420478,60.9926403137426,51.0808590268724,7.91969735359801,"50% relative increase","3"
0.0108115848628745,0.00841707839913907,0.00495109087131902,0.005063224933348,0.00415571577010149,14839.5608287719,14874.7976619084,14926.0995248979,14924.434232478,14937.9222409706,160.439171228056,125.202338091613,73.900475102121,75.5657675219951,62.0777590293515,"vaccination highest quintile","3"
0.00399467892604983,0.00297466437416877,0.00167108492990215,0.00166936639087124,0.00126440759708132,14940.3182256356,14955.5123701551,14974.9755440427,14975.001236233,14981.057836659,59.6817743644246,44.4876298449406,25.024455957303,24.9987637670225,18.9421633409863,"full coverage","3"
0.00710112162593498,0.00709826521278588,0.0070963467325527,0.00709455615550413,0.00708786284646223,74471.1711559955,74471.3823771244,74471.5242422751,74471.6566499039,74472.1516035531,528.828844004545,528.617622875617,528.475757724888,528.343350096166,527.848396446927,"homogeneous-base case","3"
0.00857344254537376,0.00779585203053365,0.00727426169787729,0.00678793035887075,0.000708106496549091,14872.4915482049,14883.9667972215,14891.6740657265,14898.8675248155,14989.3859184519,127.508451795091,116.033202778515,108.325934273587,101.132475184489,10.6140815481372,"only top quintile","3"
0.0099277222798459,0.0100487642255786,0.0128786487934263,0.00693474116566846,0.00233966735815396,14852.5480280296,14850.7681324681,14809.2765287021,14896.6952740506,14964.9869086147,147.451971970351,149.231867531908,190.723471297885,103.304725949378,35.0130913852872,"base case","4"
0.0081879692233645,0.00911706418986082,0.0125296330097344,0.00722138333103791,0.0033163906390111,14878.1779369525,14864.4795854704,14814.381239799,14892.4558674406,14950.4185717991,121.822063047508,135.520414529609,185.618760200976,107.544132559354,49.5814282008124,"mean vaccination coverage","4"
0.00701063323887926,0.00630134279432485,0.00727090065941861,0.00341365737451991,0.000305354867082753,14895.5726035931,14906.071732298,14891.7237559232,14948.9693405691,14995.4210751907,104.427396406889,93.9282677020052,108.276244076822,51.0306594309058,4.57892480926479,"50% relative increase","4"
0.00574472719124333,0.00639209818638352,0.00877738923958907,0.00504005714167842,0.00229960235784169,14914.3212929296,14904.727518262,14869.4847446045,14924.778264719,14965.5851052056,85.6787070704317,95.2724817380228,130.515255395525,75.2217352810636,34.4148947944112,"vaccination highest quintile","4"
0.00218274675643377,0.00238442419789967,0.00325620919001761,0.0017083914389697,0.0007193546514983,14967.3301087527,14964.3187163477,14951.3153894261,14974.4178327709,14989.2174367146,32.6698912473534,35.6812836523424,48.6846105739011,25.5821672290611,10.78256328542,"full coverage","4"
0.0125497761568558,0.0125439757616481,0.0125400799989995,0.0125364439721145,0.0125228523134025,74070.4326503963,74070.8569655794,74071.1419542763,74071.40794437,74072.4022461723,929.567349603934,929.143034420728,928.858045723876,928.592055630229,927.597753827761,"homogeneous-base case","4"
0.0151864616321719,0.0138008931425293,0.0128724057042152,0.0120073483671655,0.00124680662172188,14775.6107541896,14795.8046806447,14809.3678093353,14822.0267611712,14981.3211895387,224.389245810407,204.195319355313,190.632190664708,177.973238828832,18.6788104612592,"only top quintile","4"
0.0135588865505921,0.0154692640502085,0.0109976018115598,0.00638075990097595,0.0055008085964079,14799.3374623244,14771.4958305802,14836.8304466026,14904.8954408428,14917.9392714151,200.662537675584,228.504169419799,163.169553397363,95.1045591571692,82.0607285848913,"base case","5"
0.0111892609412014,0.0140489240049258,0.0107024079475342,0.00666867623579338,0.00792099390435677,14834.0182984521,14792.1857071337,14841.163810484,14900.6325061083,14882.1188274836,165.981701547937,207.814292866271,158.836189515982,99.3674938917745,117.88117251641,"mean vaccination coverage","5"
0.0095822481744559,0.00970421507673184,0.00618390090472157,0.00313113972409859,0.00071783276605752,14857.6304972906,14855.8357744996,14907.8115705415,14953.1795056483,14989.240232223,142.369502709403,144.164225500352,92.1884294584903,46.8204943517122,10.7597677769973,"50% relative increase","5"
0.00784697095862393,0.00983926036151144,0.00748317197242566,0.00464481347948773,0.00548174194464286,14883.2118686953,14853.8491112241,14888.5861494176,14930.6499160126,14918.2221558687,116.788131304699,146.150888775939,111.413850582367,69.3500839874077,81.777844131326,"vaccination highest quintile","5"
0.0029936794812343,0.00371121982499539,0.00262699782953568,0.001523229246656,0.00169056056458629,14955.2288382896,14944.5375360209,14960.6982780951,14977.1863117773,14974.6843891047,44.7711617103512,55.4624639790686,39.301721904894,22.8136882227152,25.3156108953462,"full coverage","5"
0.0107296458448935,0.0107221707735909,0.0107171502458825,0.0107124644508837,0.0106949487667938,74203.8192985877,74204.3680931587,74204.7366879589,74205.0807108104,74206.3667098679,796.180701412319,795.631906841247,795.263312041002,794.919289189515,793.633290131951,"homogeneous-base case","5"
0.0129145295394589,0.0117386473019248,0.0109504040668523,0.010215815536611,0.00106247457826251,14808.7519356841,14825.9632465376,14837.5231264145,14848.312379699,14984.0797961379,191.248064315912,174.036753462405,162.476873585505,151.687620300983,15.9202038620535,"only top quintile","5"
0.0131472277312963,0.00745527381507644,0.00525011392452534,0.00521190978530283,0.00527517485325275,14805.3506829298,14888.998439799,14921.6595872241,14922.2267006404,14921.2875988803,194.649317070181,111.001560200948,78.3404127759121,77.7732993595749,78.7124011197653,"base case","6"
0.0108433437348087,0.00676429223096912,0.00510831589943837,0.00542783874247026,0.00749189053831579,14839.094596576,14899.2173399002,14923.7646955263,14919.0219546349,14888.4573075673,160.905403424016,100.782660099807,76.2353044736342,80.9780453651315,111.542692432682,"mean vaccination coverage","6"
0.00928190417281042,0.00467922177997872,0.00296878650670822,0.00254660660071538,0.000654724881329548,14862.051858835,14930.1385704232,14955.6000164714,14961.8979319672,14990.185552543,137.948141165045,69.8614295768245,44.3999835286254,38.1020680327775,9.81444745699664,"50% relative increase","6"
0.00760268058562901,0.00474445045762885,0.00358262580599144,0.00378144544849634,0.00517783708354127,14886.8202606228,14929.169295902,14946.4524537312,14943.4920001912,14922.732522159,113.179739377186,70.8307040979609,53.5475462687616,56.5079998087646,77.2674778410021,"vaccination highest quintile","6"
0.00286075364196558,0.00175624620339385,0.00129878592387973,0.00123564791420526,0.00156172455189881,14957.211103861,14973.7024918479,14980.5434809948,14981.4881554091,14976.6106594289,42.7888961390182,26.297508152057,19.4565190051843,18.5118445909221,23.3893405710596,"full coverage","6"
0.00512535777024471,0.00512071072505145,0.00511758959152861,0.00511467654534345,0.00510378740190255,74617.5583176796,74617.9033022789,74618.1350089387,74618.3512689124,74619.1596729207,382.441682320207,382.096697720831,381.864991061021,381.648731087305,380.840327079207,"homogeneous-base case","6"
0.00618062046139218,0.00562126604019827,0.0052459282858123,0.00489586506395547,0.000511592506030467,14907.8601743707,14916.1523394041,14921.7217179667,14926.9198147664,14992.3300363055,92.1398256292893,83.8476605959163,78.2782820333013,73.0801852335795,7.66996369450938,"only top quintile","6"
0.0140032160196087,0.0165162769363663,0.00731421628519636,0.00781361838587192,0.00265324480716489,14792.852491022,14756.2811735862,14891.0833953257,14883.7044135445,14960.306644083,207.147508977988,243.718826413838,108.916604674308,116.295586455554,39.6933559170076,"base case","7"
0.0115480793628741,0.0149830643402386,0.00711663968224479,0.00815907626768507,0.00379255953792826,14828.7563448766,14778.5717092239,14894.0047348762,14878.6043324945,14943.3265443858,171.243655123358,221.428290776131,105.995265123762,121.395667505532,56.6734556142868,"mean vaccination coverage","7"
0.00988086935200815,0.0103388794513568,0.00412563347978705,0.00387780092350371,0.000351971270415672,14853.2371047139,14846.5037870714,14938.3697615782,14942.057674949,14994.7222885466,146.762895286078,153.496212928643,61.6302384218055,57.9423250509631,5.27771145342993,"50% relative increase","7"
0.00809149752556922,0.0104844934072687,0.00498687591876534,0.00571480312629537,0.00265305362402452,14879.6017393446,14844.3643597352,14925.5680441467,14914.7650540412,14960.3094966733,120.398260655363,155.635640264738,74.4319558532488,85.2349459587956,39.6905033266775,"vaccination highest quintile","7"
0.00306161124339995,0.00390901681814856,0.00180116740079603,0.00205772260621959,0.000912415892102385,14954.2160041455,14941.5930614329,14973.0310645554,14969.1975438171,14986.3262377764,45.7839958545233,58.4069385670732,26.9689354445835,30.8024561828793,13.6737622235781,"full coverage","7"
0.00713474892782008,0.00713000140981969,0.0071268127952993,0.00712383676738514,0.00711271219682101,74468.6846321648,74469.0356706804,74469.2714434204,74469.491498415,74470.3140886804,531.315367835509,530.964329319864,530.728556579585,530.508501584884,529.685911319649,"homogeneous-base case","7"
0.00861549672357463,0.00783406736572183,0.00730990476895599,0.00682117703469288,0.000711556634989005,14871.8714403324,14883.4024227887,14891.1471325605,14898.3755428926,14989.3342397676,128.128559667607,116.597577211274,108.852867439529,101.624457107409,10.6657602323745,"only top quintile","7"
0.0116136029637567,0.00627572770776176,0.00912361530127578,0.00669590701372455,0.00377878554587634,14827.7958659848,14906.4511713595,14864.3830870232,14900.2294491255,14943.5315987901,172.20413401518,93.5488286404986,135.61691297679,99.7705508745044,56.4684012098545,"base case","8"
0.00958156831369579,0.00569842801762152,0.00887944521483403,0.00698185268476434,0.00536912814985474,14857.6405025445,14915.0079010933,14867.980580976,14895.9983340392,14919.8931815262,142.359497455464,84.9920989066365,132.019419023993,104.001665960757,80.1068184737583,"mean vaccination coverage","8"
0.00819952870735389,0.00394254637425548,0.0051516338361012,0.00330327375354599,0.000480377854234082,14878.0073516122,14941.09404385,14923.1215421233,14950.6140290784,14992.7977919677,121.992648387767,58.9059561499911,76.8784578766533,49.3859709216511,7.20220803227093,"50% relative increase","8"
0.0067163701546016,0.00399813696638749,0.00622239565702092,0.00488658466708383,0.00372555575502486,14899.9265778269,14940.2667671506,14907.2412468077,14927.0576688706,14944.3240873913,100.073422173072,59.7332328494352,92.7587531922993,72.9423311293793,55.6759126087371,"vaccination highest quintile","8"
0.00248933252041538,0.00147972871803013,0.00227087895315446,0.00171868565845384,0.00116745925389342,14962.7527330267,14977.8368646574,14966.0139938088,14974.2639473079,14982.508531768,37.2472669732576,22.1631353426039,33.9860061911556,25.7360526921405,17.4914682319497,"full coverage","8"
0.00890654924177986,0.00889903987168685,0.00889399630715187,0.00888928901087901,0.00887169295096019,74337.9057816251,74338.4590885711,74338.8307141503,74339.1775657864,74340.4741396046,662.094218374836,661.540911428956,661.169285849641,660.822434213328,659.525860395368,"homogeneous-base case","8"
0.0107522789676904,0.0097751729786457,0.00911996492928528,0.00850920216612231,0.000886319840822364,14840.4315400801,14854.7918402003,14864.436857169,14873.4389014818,14986.7169753959,159.568459919853,145.208159799732,135.563142830957,126.561098518177,13.2830246040827,"only top quintile","8"
0.0117582544961868,0.00690746673254684,0.00695413074732687,0.00406129562135434,0.0033884609971288,14825.6759293448,14897.0987857261,14896.4084281252,14939.3269767633,14949.344728455,174.324070655227,102.901214273867,103.591571874765,60.6730232367095,50.6552715450028,"base case","9"
0.0097063803958553,0.00627412205399203,0.00676887326666872,0.00423697945584841,0.00485166955924612,14855.8039161041,14906.4749567268,14899.1495449491,14936.7134519661,14927.5763323152,144.196083895943,93.5250432732793,100.850455050905,63.2865480338749,72.4236676848165,"mean vaccination coverage","9"
0.00830956229735329,0.00434199765117168,0.00392986168230435,0.00201698623131235,0.0004532511314589,14876.3837623672,14935.1516068034,14941.282825141,14969.8061071964,14993.2043131809,123.616237632725,64.8483931966331,58.7171748589937,30.1938928036306,6.79568681914368,"50% relative increase","9"
0.00680716563547509,0.00440338211254944,0.00474696131707679,0.00296803605349578,0.00338841298356973,14898.5828786114,14934.2388398282,14929.1319879557,14955.6112067363,14949.3454438024,101.417121388561,65.7611601718405,70.8680120443592,44.3887932636589,50.6545561976489,"vaccination highest quintile","9"
0.00259228975535867,0.00165352253612979,0.00174335904416052,0.00104943933854164,0.00114605723545253,14961.2161925364,14975.2381063073,14973.8951245084,14984.2749124474,14982.8288206225,38.7838074636183,24.7618936926887,26.1048754916227,15.7250875526448,17.1711793774212,"full coverage","9"
0.00678690705732885,0.00678205927146963,0.00677880331350335,0.00677576443216924,0.00676440491349296,74494.4133403687,74494.7720406059,74495.0129593118,74495.2378172322,74496.0783614956,505.586659631321,505.227959394008,504.987040688058,504.762182767991,503.921638504457,"homogeneous-base case","9"
0.00819536859800411,0.00745232704161759,0.00695388247349028,0.00648911135788646,0.000677117042226236,14878.0687426277,14889.0419897559,14896.4121009731,14903.2908858428,14989.8501170253,121.931257372278,110.958010244038,103.587899026846,96.7091141572081,10.1498829746548,"only top quintile","9"
0.00770467141725245,0.00784583053947913,0.0115919911186912,0.00389308488825639,0.00259644771999059,14885.3135501533,14883.2287096637,14828.1126498559,14941.8301866973,14961.1541454306,114.686449846707,116.771290336332,171.887350144082,58.1698133027242,38.8458545693311,"base case","10"
0.00636346232426551,0.00712745033213538,0.0112856678437801,0.00406353778551204,0.00370618666229454,14905.1516291703,14893.8448605023,14832.6041562345,14939.2936159029,14944.6124765662,94.8483708296898,106.15513949776,167.395843765535,60.7063840970804,55.3875234338104,"mean vaccination coverage","10"
0.00545071526419464,0.00493688334092154,0.00655677871523153,0.00194675637949079,0.00035398677089248,14918.6825095237,14926.3105461234,14902.2889887504,14970.8553917597,14994.692077371,81.3174904763342,73.6894538765781,97.7110112496675,29.1446082403422,5.3079226289956,"50% relative increase","10"
0.00446701480843716,0.00500330862381024,0.00791212758029151,0.00285366877791126,0.00260030030495381,14933.2927601019,14925.323997729,14882.2497413646,14957.316772126,14961.0966558035,66.7072398981025,74.6760022709994,117.750258635437,42.6832278739445,38.9033441965292,"vaccination highest quintile","10"
0.00171878205672423,0.0019318790714525,0.00301262870598709,0.00106832783728575,0.000949192609849345,14974.2625062915,14971.0776883368,14954.9462994817,14983.9921840361,14985.7756125357,25.7374937084922,28.9223116631874,45.0537005183138,16.0078159638778,14.2243874642795,"full coverage","10"
0.0113098287075653,0.0113028183913946,0.0112981100066883,0.0112937155408323,0.0112772888358351,74161.2489773273,74161.7630605411,74162.1083416284,74162.4306049312,74163.6352640121,838.751022672677,838.236939458934,837.891658371656,837.569395068809,836.364735987792,"homogeneous-base case","10"
0.0136761189372044,0.0124300424234408,0.0115948404167062,0.0108165584575488,0.00112434813737996,14797.6259080927,14815.8384989196,14828.0708844077,14839.487812595,14983.153719024,202.374091907332,184.161501080417,171.929115592316,160.512187405016,16.8462809760622,"only top quintile","10"
0.0146728172526794,0.00987000743284709,0.0101875362310663,0.00856517572400481,0.0027722854346126,14783.0904158977,14853.3968625635,14848.7280450557,14872.6134523058,14958.5306832636,216.909584102303,146.603137436529,151.271954944256,127.386547694197,41.4693167364173,"base case","11"
0.012088481378669,0.00894390012773821,0.00989306209641037,0.00890251620262767,0.00392340804384517,14820.8385689431,14867.0307616716,14853.0577770897,14867.6405887637,14941.3788739399,179.161431056928,132.969238328402,146.942222910319,132.359411236313,58.6211260601539,"mean vaccination coverage","11"
0.0103454015384424,0.00617350330288031,0.0057175733770701,0.00415282908703627,0.000329789969545868,14846.4079483706,14907.965624975,14914.7239712954,14937.9651836841,14995.0547813403,153.592051629417,92.0343750250093,85.2760287046276,62.0348163159383,4.94521865967683,"50% relative increase","11"
0.0084703750971165,0.00626319672281861,0.00691469920386835,0.00618676001849008,0.00270859233536445,14874.0115430317,14906.6368012383,14896.9917827796,14907.7692094899,14959.4808647886,125.988456968319,93.3631987617627,103.008217220419,92.2307905101493,40.5191352113975,"vaccination highest quintile","11"
0.00318727428114515,0.00225139116451541,0.00240476873584349,0.00197384646194727,0.000790758164089094,14952.3427824068,14966.3049931729,14964.0150045543,14970.4506289922,14988.1479996047,47.6572175932314,33.6950068270723,35.9849954456452,29.5493710077927,11.8520003952631,"full coverage","11"
0.0099517947642363,0.00993693126994323,0.00992694849062908,0.0099176313492787,0.00988280400795605,74260.970066901,74262.0629841621,74262.7970390237,74263.4821612114,74266.0432501126,739.029933098893,737.937015837814,737.20296097643,736.51783878863,733.956749887251,"homogeneous-base case","11"
0.0119773373513528,0.0108877293139317,0.0101572137194143,0.00947634708298245,0.00098622970318257,14822.4663205003,14838.4430486462,14849.1737684769,14859.1891660904,14985.221129813,177.533679499698,161.556951353851,150.826231523141,140.810833909566,14.7788701869807,"only top quintile","11"
0.0163045952820118,0.011856154108256,0.0110484399740517,0.00652727035021811,0.00504812605199236,14759.3546950732,14824.2415081415,14836.0844119249,14902.7258792311,14924.6584428973,240.645304926828,175.758491858531,163.915588075116,97.2741207689333,75.3415571026776,"base case","12"
0.013451157981505,0.0107823518855754,0.0107791636364613,0.00686983295440182,0.00740581754264761,14800.9106130734,14839.9900057792,14840.0368148021,14897.6555946525,14889.7293809453,199.089386926585,160.009994220734,159.963185197863,102.344405347473,110.270619054681,"mean vaccination coverage","12"
0.0115113643790361,0.00745645844881316,0.00625268222379567,0.00326745288833183,0.000648938592260314,14829.2945865304,14888.9809323329,14906.7925631267,14951.1478288428,14990.272233839,170.705413469619,111.019067667112,93.2074368732721,48.8521711572284,9.72776616102633,"50% relative increase","12"
0.00942231582722231,0.00755832151104772,0.0075512820200132,0.00481212629396356,0.00512803513060102,14859.9845325467,14887.4756723802,14887.5796871866,14928.1637905031,14923.4719117659,140.015467453293,112.524327619751,112.420312813366,71.8362094968746,76.5280882340734,"vaccination highest quintile","12"
0.00357735752332741,0.0028652040911922,0.00276947197927561,0.00171646395791717,0.00158864179998395,14946.5309151829,14957.1447277336,14958.5726521898,14974.2971586321,14976.2081696964,53.4690848170753,42.8552722664561,41.4273478101982,25.7028413679334,23.7918303036408,"full coverage","12"
0.0107982134885051,0.0107929538779866,0.0107894213245351,0.0107861242897105,0.0107737997883295,74198.785671729,74199.1717613945,74199.4310760794,74199.6731036484,74200.5778302781,801.214328271162,800.828238605538,800.568923920626,800.326896351841,799.422169721775,"homogeneous-base case","12"
0.0130592445255896,0.0118700240579477,0.0110728577199588,0.0103299665289748,0.0010742266203531,14806.636513173,14824.0383086405,14835.7261155502,14846.6347598627,14983.9038915629,193.363486827049,175.961691359501,164.273884449764,153.365240137295,16.0961084371292,"only top quintile","12"
0.016831523396106,0.00960275280988469,0.00707721890751212,0.00628438349881209,0.00470772916564921,14751.7063101089,14857.32874465,14894.5877420126,14906.3229500249,14929.7149455162,248.293689891083,142.671255350068,105.41225798737,93.6770499751002,70.2850544838353,"base case","13"
0.0138808387701739,0.00871908507143566,0.00688946031368094,0.00655097192759954,0.00675893323070307,14794.63801505,14870.3442038451,14897.3651937195,14902.3749599826,14899.2966487666,205.361984949995,129.655796154856,102.634806280542,97.6250400174083,100.703351233451,"mean vaccination coverage","13"
0.0118838590685397,0.00603296814524178,0.00400074743778387,0.00305980751629239,0.000596260076801326,14823.8356265588,14910.0481544403,14940.2279214235,14954.2428951889,14991.0614285613,176.164373441222,89.9518455597592,59.7720785765419,45.7571048111609,8.93857143872734,"50% relative increase","13"
0.00972710977548579,0.00611510138747995,0.00483033913555296,0.00456428919734553,0.0046683869631632,14855.4989311273,14908.830986946,14927.8932132009,14931.846733259,14930.2995840656,144.501068872687,91.1690130539777,72.1067867990798,68.153266741033,69.7004159343729,"vaccination highest quintile","13"
0.00371503262043432,0.0022734422034131,0.00175083491966075,0.00149511164789457,0.00140275139749039,14944.4807664572,14965.9757191848,14973.7833771838,14977.6068056073,14978.9882033647,55.5192335428417,34.0242808152504,26.2166228162091,22.3931943926484,21.011796635262,"full coverage","13"
0.00690000278084212,0.00689720472285441,0.0068953254360916,0.00689357143940175,0.00688701486939809,74486.0460749489,74486.2530635821,74486.3920860067,74486.5218404206,74487.0068760674,513.953925051082,513.746936417867,513.607913993334,513.478159579498,512.993123932433,"homogeneous-base case","13"
0.00833970361601651,0.00758347205330557,0.00707619100150799,0.00660318875413514,0.00068894677545922,14875.9390770872,14887.1040623882,14894.6029446719,14901.6019098503,14989.6729131813,124.060922912825,112.895937611773,105.397055328122,98.3980901497219,10.3270868187246,"only top quintile","13"
0.0194703997408951,0.0070766613011685,0.012353681851523,0.00521322048557347,0.00454921567903382,14713.5218480226,14894.5959889683,14816.9560390851,14922.2072435082,14932.0707894442,286.478151977393,105.404011031672,183.043960914859,77.7927564918296,67.9292105557825,"base case","14"
0.0160404004950901,0.00642150325852576,0.0120126237122998,0.00542840239011471,0.00646918622930082,14763.1924800341,14904.2920400985,14821.9494979978,14919.0135909647,14903.5859271529,236.807519965851,95.7079599015119,178.05050200216,80.9864090353464,96.4140728471388,"mean vaccination coverage","14"
0.0137181443076968,0.00442915242118796,0.00693635066827767,0.00252894754609132,0.000553827444315986,14797.0124479167,14933.8556769707,14896.6714629429,14962.1614784449,14991.6971866612,202.987552083307,66.1443230293262,103.328537057097,37.8385215551352,8.30281333884771,"50% relative increase","14"
0.0112252458066967,0.00449624288248857,0.00839492277809051,0.00377810066747655,0.00447817247483153,14833.4904238213,14932.8582424124,14875.124478687,14943.5417947707,14933.1268822328,166.509576178675,67.1417575876574,124.875521313061,56.458205229287,66.8731177671817,"vaccination highest quintile","14"
0.0041305121518445,0.00157230058989566,0.00291427930111987,0.00120570697114978,0.00134386944208387,14938.297181962,14976.4525148763,14956.412835654,14981.9361751124,14979.8690117886,61.7028180379586,23.5474851236844,43.5871643459501,18.0638248876541,20.1309882113618,"full coverage","14"
0.0120489726740217,0.0120397807777251,0.0120336071795881,0.0120278452007368,0.0120063067689946,74107.0857488606,74107.7588297612,74108.2109012323,74108.6328362077,74110.2100830284,892.914251139407,892.241170238846,891.789098767501,891.367163792149,889.789916971478,"homogeneous-base case","14"
0.0145513000997728,0.0132244501575516,0.0123352245314947,0.0115066845255751,0.00119536077219022,14784.861049929,14804.2223000714,14817.2261880366,14829.3631959886,14982.0909961378,215.138950070959,195.777699928608,182.773811963375,170.636804011415,17.9090038621675,"only top quintile","14"
0.015911444912077,0.0115677333155621,0.00930469039315391,0.00903704069353046,0.00244212290439001,14765.0664584236,14828.4682339909,14861.7163308308,14865.6584397439,14963.4573979595,234.933541576364,171.53176600909,138.28366916926,134.34156025609,36.5426020404211,"base case","15"
0.0131226129041305,0.0105060480539165,0.00905874287840804,0.00944659398010409,0.00348903859737629,14805.7103937324,14844.0477213251,14865.3387187464,14859.6271357528,14947.8463870081,194.289606267611,155.952278674872,134.661281253567,140.372864247194,52.1536129919229,"mean vaccination coverage","15"
0.0112306356161484,0.00726571560537918,0.00525625659767083,0.0044949538783888,0.000308055356132856,14833.4113620484,14891.8004133446,14921.5684076099,14932.8774047938,14995.3805926912,166.588637951601,108.19958665543,78.4315923900962,67.1225952061824,4.6194073088292,"50% relative increase","15"
0.00919355921242401,0.00736449374798329,0.00634736303075285,0.00661839504786802,0.00241719013346963,14863.3528851552,14890.3401828183,14905.3900780596,14901.3768015701,14963.8295787832,136.647114844827,109.65981718171,94.6099219404256,98.6231984299269,36.1704212167559,"vaccination highest quintile","15"
0.00349236065388806,0.00276219559336736,0.00232469989650614,0.00240357166987437,0.000746364018666917,14947.7969022363,14958.6811967159,14965.2103769854,14964.0328745157,14988.8128893769,52.2030977636799,41.3188032841557,34.7896230145706,35.9671254842547,11.1871106231618,"full coverage","15"
